dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_11615,5479,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5479,engineering,finalizer_only,star,0.4,1.0,0.6,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Find the solution for the equationX=AX+bu;X(0) = X_0 where A=\vert10\vert,b=\vert1\vert,X_0 =\vert- 1\vert, \vert- 22\vert\vert2\vert\vert0\vert u(t) = \delta(t) (impulse function). Options: (A) -3 (B"
mmlu_pro,mmlu_pro_1612,5480,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5480,law,finalizer_only,star,0.4,0.4,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A screenwriter had just finished a screenplay for a romantic comedy. After reading the screenplay, a movie studio decided to option the screenplay for production. A lawyer for the movie studio negotia"
mmlu_pro,mmlu_pro_4183,5481,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5481,chemistry,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Assume that all gases are perfect and that data refer to 298.15 K unless otherwise stated. A sample consisting of $3.00 \mathrm{~mol}$ of diatomic perfect gas molecules at $200 \mathrm{~K}$ is compres
mmlu_pro,mmlu_pro_4272,5482,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5482,chemistry,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Assume all gases are perfect unless stated otherwise. Unless otherwise stated, thermodynamic data are for 298.15 K. When $229 \mathrm{~J}$ of energy is supplied as heat to $3.0 \mathrm{~mol} \mathrm{A"
mmlu_pro,mmlu_pro_9725,5483,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5483,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Mercury orbits the sun in about one-fifth of an Earth year. If 1 AU is defined as the distance from the Earth to the sun, what is the approximate distance between Mercury and the sun? Options: (A) (1/"
mmlu_pro,mmlu_pro_12234,5484,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5484,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A television picture is composed of approximately 300,000 individual picture elements, each of which can attain ten different and distinguishable brightness levels (such as black and shades of gray) f"
mmlu_pro,mmlu_pro_4399,5485,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5485,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"You pass a 1.0 amp current through an electrolytic cell for 1.0 hr. There are 96,500 coul in a Faraday (F). Calculate the number of grams of each of the following that would be deposited at the cathod"
mmlu_pro,mmlu_pro_9702,5486,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5486,physics,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A swimmer whose mass is 60 kg dives from a 3-m high platform. What is the acceleration of the earth as the swimmer falls toward the water? The earth's mass is approximately 6 × 10^24 kg. Options: (A) 
mmlu_pro,mmlu_pro_2926,5487,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5487,biology,finalizer_only,star,0.2,0.4,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Stomata allow gases, such as H2O and CO2, to exchange between the inside of a plant leaf and the surrounding environment. Which of the following occurs under normal daytime environmental conditions? O"
mmlu_pro,mmlu_pro_8225,5488,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5488,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The set of integers Z with the binary operation ""*"" defined as a*b =a +b+ 1 for a, b in Z, is a group. The identity element of this group is Options: (A) -1 (B) 12 (C) 1 (D) 0 (E) -5 (F) 2 (G) -10 (H)"
mmlu_pro,mmlu_pro_365,5489,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5489,business,finalizer_only,star,1.0,0.4,-0.6,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is not an assumption underpinning the rational decision making model? Options: (A) Decisions are made in a vacuum, without influence from outside factors (B) Decisions are always optimal and maxi"
mmlu_pro,mmlu_pro_5139,5490,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5490,other,finalizer_only,star,0.4,1.0,0.6,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Louis owns a chemical company that has been irresponsibly disposing of chemical waste and contaminating the community's water supply. Although he knew the company was cutting costs in its waste dispos
mmlu_pro,mmlu_pro_11441,5491,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5491,engineering,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"C_6H_6(1) + 7 (1/2) O_2(g) \rightharpoonup 6CO_2(g) + 3H_2O(1) When the combustion is carried out at 77°F, 18000 Btu/lb (benzene) is evolved. Calculate \DeltaH_77 _F for this combustion permole of ben"
mmlu_pro,mmlu_pro_11967,5492,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5492,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage Options: (A) 1 %. (B) 2.66 %. (C) 2.5 %
mmlu_pro,mmlu_pro_106,5493,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5493,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The Five Star Hotel put down $3,000 worth of carpeting. The carpeting is made to last for five years. The hotel's accountant wishes to use the declining-balance method. What is the depreciation for th"
mmlu_pro,mmlu_pro_11742,5494,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5494,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"In binary number system the first digit (bit) from right to left is called as Options: (A) First Significant Bit (B) MSB, Most Significant Bit (C) LSB, Least Significant Bit (D) Last Bit (E) Binary Di"
mmlu_pro,mmlu_pro_2978,5495,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5495,biology,finalizer_only,star,0.2,1.0,0.8,mas_help,MAS-help,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Distinguish betweenapoenzymesandcofactors . Options: (A) Apoenzymes can perform enzymatic functions without respective cofactors. (B) Apoenzymes are the inactive forms of enzymes that become active up
mmlu_pro,mmlu_pro_2964,5496,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5496,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Theglomerularfiltration rate is controlled primarily by alteration of theglomerularcapillary pressure. What are the two factors which produce these changes? Options: (A) Glomerular capillary pressure 
mmlu_pro,mmlu_pro_1725,5497,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5497,law,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Congress recently enacted a statute permitting a governmental agency to make a gift of federal property to private individuals or organizations, provided that it be used ""to further good relations and"
mmlu_pro,mmlu_pro_990,5498,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5498,law,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A woman owned land in fee simple absolute. The woman conveyed the land to a friend ""for life,"" and when the friend died the land was to go to the woman's neighbor ""and her heirs."" The neighbor died an"
mmlu_pro,mmlu_pro_4110,5499,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5499,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The freezing point constant of toluene is 3.33°C per mole per 1000 g. Calculate the freezing point of a solution prepared by dissolving 0.4 mole of solute in 500 g of toluene. The freezing point of to
mmlu_pro,mmlu_pro_5744,5500,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5500,other,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and... Options: (A) normatively-rational (B) traditionally-rational ("
mmlu_pro,mmlu_pro_888,5501,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5501,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is the major difference between naturalism and positivism? Options: (A) On the one hand, naturalism is based on a set of rules that are of universal and objective scope and on the other hand, pos"
mmlu_pro,mmlu_pro_8691,5502,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5502,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Ms. Ling has been living in her home for exactly 4 years. She knows that there are 12 months in each year. She found the total number of months, m, she has been living in her home by using the number "
mmlu_pro,mmlu_pro_823,5503,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5503,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"___________, ___________ and __________ are all factors which can impact the moral intensity Options: (A) Social dissensus, Cultural immediacy, Proximity (B) Social consensus, Temporal immediacy, Prox"
mmlu_pro,mmlu_pro_8125,5504,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5504,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Find the quotient of 5.04/0.7 Options: (A) 0.00702 (B) 0.7 (C) 7.2 (D) 0.72 (E) 0.702 (F) 5.04 (G) 0.0072 (H) 10.0571 (I) 720 (J) 72
mmlu_pro,mmlu_pro_4303,5505,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5505,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Methane is burnt in oxygen to produce carbon dioxide and water vapor according to the following reaction, CH_4 (g) + 2O_2 (g) \rightarrow CO_2 (g) + 2H_2O (g). The final pressure of the gaseous produc"
mmlu_pro,mmlu_pro_1603,5506,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5506,law,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,An owner of an apartment building in a rundown section of town knew that one of his tenants was dealing drugs from his apartment. He also knew that the tenant's actions had led to some violent confron
mmlu_pro,mmlu_pro_4017,5507,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5507,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Given that the average speed of an O_2 molecule is 1,700 km/h at 0°C, what would you expect the average speed of a CO_2 molecule to be at the same temperature? Options: (A) 1550 km/h (B) 1700 km/h (C)"
mmlu_pro,mmlu_pro_1828,5508,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5508,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A man and a woman were partners in an automobile leasing agency. For some time, the man had been embezzling money from the agency. The woman became suspicious and told the man that she wanted to engag"
mmlu_pro,mmlu_pro_4324,5509,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5509,chemistry,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,For the cell Pt/H_2/HCl (0.2M) /HCl (0.8M) /H_2/Pt determine the voltage at 25°C where t_+ = 0.83. Options: (A) 0.0006 volts (B) 0.3 volts (C) 0.12 volts (D) 0.06 volts (E) 0.02 volts (F) 0.6 volts (G
mmlu_pro,mmlu_pro_9384,5510,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5510,physics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is the impedance of a 1-henry inductor at angular frequencies of 100, 1000 and 10,000rad/sec? Options: (A) 500 ohms, 5000 ohms, 50 ohms (B) 100 ohms, 1000 ohms, 10,000 ohms (C) 600 ohms, 6000 ohm"
mmlu_pro,mmlu_pro_6338,5511,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=5511,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Social support is most likely to have a positive influence on health and well being when it is Options: (A) Provided only in a crisis situation (B) Very emotional (C) Unexpected (D) Perceived as suppo
